"resource_name","resource_type","access_class","current_environment_evidence","access_method","license_status","source_url","notes"
"Indirect-response or turnover model","model","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence.","Not specified in visible registry; no access test performed.","UNKNOWN — manual review required","https://biomni.phylo.bio/skills/skill_1c6f8253c75e4fca5754cfe885207a35?section=marketplace","Conservative UNKNOWN classification; no API request, software installation, connector use, or download attempted."
"Inverse-variance weighted MR","model","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence.","Not specified in visible registry; no access test performed.","UNKNOWN — manual review required","https://biomni.phylo.bio/skills/skill_6655c68c5e9249eba44e6519b7c0b11e?section=marketplace","Conservative UNKNOWN classification; no API request, software installation, connector use, or download attempted."
"K-means","model","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence.","Not specified in visible registry; no access test performed.","UNKNOWN — manual review required","https://biomni.phylo.bio/skills/skill_51a601b71a454a00aa0d378fe8e3205c?section=marketplace","Conservative UNKNOWN classification; no API request, software installation, connector use, or download attempted."
"Kaplan-Meier estimator","model","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence.","Not specified in visible registry; no access test performed.","UNKNOWN — manual review required","https://biomni.phylo.bio/skills/skill_827c499e76084524a2e098d80383a3a4?section=marketplace","Conservative UNKNOWN classification; no API request, software installation, connector use, or download attempted."
"LASSO logistic regression","model","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence.","Not specified in visible registry; no access test performed.","UNKNOWN — manual review required","https://biomni.phylo.bio/skills/skill_024b2165ef874c1aa509a07168b27d98?section=marketplace","Conservative UNKNOWN classification; no API request, software installation, connector use, or download attempted."
"limma linear model","model","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence.","Not specified in visible registry; no access test performed.","UNKNOWN — manual review required","https://biomni.phylo.bio/skills/skill_08c0e01956d643148a85f5334cfd7abd?section=marketplace","Conservative UNKNOWN classification; no API request, software installation, connector use, or download attempted."
"limma moderated t-test for microarray (log2 intensities) or limma-voom for rnaseq","model","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence.","Not specified in visible registry; no access test performed.","UNKNOWN — manual review required","https://biomni.phylo.bio/skills/skill_ba99051fddd1d71feb9c6b74443592be?section=marketplace","Conservative UNKNOWN classification; no API request, software installation, connector use, or download attempted."
"Linear mixed-effects model","model","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence.","Not specified in visible registry; no access test performed.","UNKNOWN — manual review required","https://biomni.phylo.bio/skills/skill_26fd7b7e1ad64ad89d97bb183182d4f0?section=marketplace","Conservative UNKNOWN classification; no API request, software installation, connector use, or download attempted."
"majority vote across informative axes","model","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence.","Not specified in visible registry; no access test performed.","UNKNOWN — manual review required","https://biomni.phylo.bio/skills/skill_967e65dbbeb85ee774732a6211f1000c?section=marketplace","Conservative UNKNOWN classification; no API request, software installation, connector use, or download attempted."
"Message-passing graph neural network","model","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence.","Not specified in visible registry; no access test performed.","UNKNOWN — manual review required","https://biomni.phylo.bio/skills/skill_5b530f17e1aaedd0139286faf1950c3c?section=marketplace","Conservative UNKNOWN classification; no API request, software installation, connector use, or download attempted."
"META_TAU=DL","model","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence.","Not specified in visible registry; no access test performed.","UNKNOWN — manual review required","https://biomni.phylo.bio/skills/skill_c8c810255403eb169f5a580f37c919fb?section=marketplace","Conservative UNKNOWN classification; no API request, software installation, connector use, or download attempted."
"MOFA+","model","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence.","Not specified in visible registry; no access test performed.","UNKNOWN — manual review required","https://biomni.phylo.bio/skills/skill_b022f7a4010244ac8956c13d9dd60967?section=marketplace","Conservative UNKNOWN classification; no API request, software installation, connector use, or download attempted."
"Morgan-fingerprint Random Forest","model","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence.","Not specified in visible registry; no access test performed.","UNKNOWN — manual review required","https://biomni.phylo.bio/skills/skill_5b530f17e1aaedd0139286faf1950c3c?section=marketplace","Conservative UNKNOWN classification; no API request, software installation, connector use, or download attempted."
"Morgan/Tanimoto 1-nearest-neighbor","model","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence.","Not specified in visible registry; no access test performed.","UNKNOWN — manual review required","https://biomni.phylo.bio/skills/skill_9fd3e0632ea54e148757bb2469292ab8?section=marketplace","Conservative UNKNOWN classification; no API request, software installation, connector use, or download attempted."
