"resource_name","resource_registry_id","required_by_workflows","current_runtime_status","actual_access_method","claude_connector","mcp","local_cli","python_package","r_package","web","public_api","credential_required","notes","resource_type"
"msigdb_human_h_hallmark_geneset.csv","rr_505250dd1a000fad","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed in the public Environment Catalog; no local availability, installation, connector, or download test performed. No connector, API request, CLI, or package execution was performed by this source-layer build.","raw_dataframe"
"omim.csv","rr_bcaabaa57155b314","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed in the public Environment Catalog; no local availability, installation, connector, or download test performed. No connector, API request, CLI, or package execution was performed by this source-layer build.","raw_dataframe"
"proteinatlas.tsv","rr_598410930975da5c","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed in the public Environment Catalog; no local availability, installation, connector, or download test performed. No connector, API request, CLI, or package execution was performed by this source-layer build.","raw_dataframe"
"proximity_label-ms.csv","rr_a9ce26769f7ed2ee","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed in the public Environment Catalog; no local availability, installation, connector, or download test performed. No connector, API request, CLI, or package execution was performed by this source-layer build.","raw_dataframe"
"reconstituted_complex.csv","rr_803425874faf43c6","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed in the public Environment Catalog; no local availability, installation, connector, or download test performed. No connector, API request, CLI, or package execution was performed by this source-layer build.","raw_dataframe"
"synthetic_growth_defect.csv","rr_6acc235f8768b7d9","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed in the public Environment Catalog; no local availability, installation, connector, or download test performed. No connector, API request, CLI, or package execution was performed by this source-layer build.","raw_dataframe"
"synthetic_lethality.csv","rr_a8b80c4cd53ea9ab","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed in the public Environment Catalog; no local availability, installation, connector, or download test performed. No connector, API request, CLI, or package execution was performed by this source-layer build.","raw_dataframe"
"synthetic_rescue.csv","rr_5211e769fc06c5e6","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed in the public Environment Catalog; no local availability, installation, connector, or download test performed. No connector, API request, CLI, or package execution was performed by this source-layer build.","raw_dataframe"
"two-hybrid.csv","rr_998c630909d6ef77","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed in the public Environment Catalog; no local availability, installation, connector, or download test performed. No connector, API request, CLI, or package execution was performed by this source-layer build.","raw_dataframe"
"variant_table.csv","rr_3508303debef3089","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed in the public Environment Catalog; no local availability, installation, connector, or download test performed. No connector, API request, CLI, or package execution was performed by this source-layer build.","raw_dataframe"
"Virus-Host_PPI_P-HIPSTER_2020.csv","rr_b1f8500c34760fa9","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed in the public Environment Catalog; no local availability, installation, connector, or download test performed. No connector, API request, CLI, or package execution was performed by this source-layer build.","raw_dataframe"
"biopython","rr_0fde0898fc1f5a5a","cell-therapy-car-design;ligand-binding-mode-analysis;pcr-primer-design","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed in the public Environment Catalog; no local availability, installation, connector, or download test performed. No connector, API request, CLI, or package execution was performed by this source-layer build.","software"
"scanpy","rr_063ec900fce6482b","cell-surface-antigen-discovery;cell-therapy-qc-scorecard;grn-pyscenic;scrnaseq-scanpy-core-analysis;spatial-transcriptomics","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed in the public Environment Catalog; no local availability, installation, connector, or download test performed. No connector, API request, CLI, or package execution was performed by this source-layer build.","software"
"scikit-bio","rr_de73a6f5980c2857","microbiome-analysis","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed in the public Environment Catalog; no local availability, installation, connector, or download test performed. No connector, API request, CLI, or package execution was performed by this source-layer build.","software"
"anndata","rr_13889777971f5bd5","cell-surface-antigen-discovery","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed in the public Environment Catalog; no local availability, installation, connector, or download test performed. No connector, API request, CLI, or package execution was performed by this source-layer build.","software"
"mudata","rr_87fe527c7291a2db","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed in the public Environment Catalog; no local availability, installation, connector, or download test performed. No connector, API request, CLI, or package execution was performed by this source-layer build.","software"
"pyliftover","rr_381cf53d23210b48","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed in the public Environment Catalog; no local availability, installation, connector, or download test performed. No connector, API request, CLI, or package execution was performed by this source-layer build.","software"
"biopandas","rr_6a5d5488ec5a185b","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed in the public Environment Catalog; no local availability, installation, connector, or download test performed. No connector, API request, CLI, or package execution was performed by this source-layer build.","software"
"biotite","rr_67af3a924be8f182","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed in the public Environment Catalog; no local availability, installation, connector, or download test performed. No connector, API request, CLI, or package execution was performed by this source-layer build.","software"
"gget","rr_2c1a7da41ff08e30","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed in the public Environment Catalog; no local availability, installation, connector, or download test performed. No connector, API request, CLI, or package execution was performed by this source-layer build.","software"
"lifelines","rr_0404370e1c073613","disease-progression-longitudinal","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed in the public Environment Catalog; no local availability, installation, connector, or download test performed. No connector, API request, CLI, or package execution was performed by this source-layer build.","software"
"gseapy","rr_d302ec2f26b9bfb7","microbiome-analysis","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed in the public Environment Catalog; no local availability, installation, connector, or download test performed. No connector, API request, CLI, or package execution was performed by this source-layer build.","software"
"scrublet","rr_379ab3b524dc4975","cell-therapy-qc-scorecard;scrnaseq-scanpy-core-analysis","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed in the public Environment Catalog; no local availability, installation, connector, or download test performed. No connector, API request, CLI, or package execution was performed by this source-layer build.","software"
"cellxgene-census","rr_8bcb2f44aeb3b626","cell-surface-antigen-discovery","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed in the public Environment Catalog; no local availability, installation, connector, or download test performed. No connector, API request, CLI, or package execution was performed by this source-layer build.","software"
"hyperopt","rr_d934d047b990cf26","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed in the public Environment Catalog; no local availability, installation, connector, or download test performed. No connector, API request, CLI, or package execution was performed by this source-layer build.","software"
"scvelo","rr_8fe6d31c89d686a3","scrna-trajectory-inference","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed in the public Environment Catalog; no local availability, installation, connector, or download test performed. No connector, API request, CLI, or package execution was performed by this source-layer build.","software"
"pysam","rr_4896b56aab7ce118","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed in the public Environment Catalog; no local availability, installation, connector, or download test performed. No connector, API request, CLI, or package execution was performed by this source-layer build.","software"
"pyfaidx","rr_6a6873ce3e0ef6bf","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed in the public Environment Catalog; no local availability, installation, connector, or download test performed. No connector, API request, CLI, or package execution was performed by this source-layer build.","software"
"pyranges","rr_65cb65dad627b282","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed in the public Environment Catalog; no local availability, installation, connector, or download test performed. No connector, API request, CLI, or package execution was performed by this source-layer build.","software"
"pybedtools","rr_6e2fd344a4ab79e8","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed in the public Environment Catalog; no local availability, installation, connector, or download test performed. No connector, API request, CLI, or package execution was performed by this source-layer build.","software"
"rdkit","rr_5d8529d3ad92c7ab","binding-affinity-ml-model;drug-repurposing-indication-expansion;generative-molecule-design;large-scale-virtual-screening;ligand-binding-mode-analysis;molecular-property-admet;off-target-safety-pharmacology;targeted-degrader-design","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed in the public Environment Catalog; no local availability, installation, connector, or download test performed. No connector, API request, CLI, or package execution was performed by this source-layer build.","software"
"deeppurpose","rr_0d8a4ec7c0d18e90","binding-affinity-ml-model;off-target-safety-pharmacology;targeted-degrader-design","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed in the public Environment Catalog; no local availability, installation, connector, or download test performed. No connector, API request, CLI, or package execution was performed by this source-layer build.","software"
"pyscreener","rr_df0f48765175c84f","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed in the public Environment Catalog; no local availability, installation, connector, or download test performed. No connector, API request, CLI, or package execution was performed by this source-layer build.","software"
"openbabel","rr_0a3d723696169967","ligand-binding-mode-analysis","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed in the public Environment Catalog; no local availability, installation, connector, or download test performed. No connector, API request, CLI, or package execution was performed by this source-layer build.","software"
"descriptastorus","rr_9877afe166452950","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed in the public Environment Catalog; no local availability, installation, connector, or download test performed. No connector, API request, CLI, or package execution was performed by this source-layer build.","software"
"openmm","rr_2e3f231e9f14ca2d","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed in the public Environment Catalog; no local availability, installation, connector, or download test performed. No connector, API request, CLI, or package execution was performed by this source-layer build.","software"
"pytdc","rr_b09421cb72f34b4a","generative-molecule-design","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed in the public Environment Catalog; no local availability, installation, connector, or download test performed. No connector, API request, CLI, or package execution was performed by this source-layer build.","software"
